PATH;Group
2104000301;Bajo
2104000302;Medio
2104000303;Alto
210401;M20GC
21040101;Ortodoxas
2104010101;Bajo
2104010102;Medio
2104010103;Alto
21040102;Intermedia
2104010201;Bajo
2104010202;Medio
2104010203;Alto
21040103;Recalcitrantes
2104010301;Bajo
2104010302;Medio
2104010303;Alto
210402;M10GC
21040201;Ortodoxas
2104020101;Bajo
2104020102;Medio
2104020103;Alto
21040202;Intermedia
2104020201;Bajo
2104020202;Medio
2104020203;Alto
21040203;Recalcitrantes
2104020301;Bajo
2104020302;Medio
2104020303;Alto
210403;4GC
21040301;Ortodoxas
2104030101;Bajo
2104030102;Medio
2104030103;Alto
21040302;Intermedia
2104030201;Bajo
2104030202;Medio
2104030203;Alto
21040303;Recalcitrantes
2104030301;Bajo
2104030302;Medio
2104030303;Alto
2105;Solanum peruvianum
210500;Cava Desconocida
21050001;Ortodoxas
2105000101;Bajo
2105000102;Medio
2105000103;Alto
21050002;Intermedia
2105000201;Bajo
2105000202;Medio
2105000203;Alto
21050003;Recalcitrantes
2105000301;Bajo
2105000302;Medio
2105000303;Alto
210501;M20GC
21050101;Ortodoxas
2105010101;Bajo
2105010102;Medio
2105010103;Alto
21050102;Intermedia
2105010201;Bajo
2105010202;Medio
2105010203;Alto
21050103;Recalcitrantes
2105010301;Bajo
2105010302;Medio
2105010303;Alto
210502;M10GC
21050201;Ortodoxas
2105020101;Bajo
2105020102;Medio
2105020103;Alto
21050202;Intermedia
2105020201;Bajo
2105020202;Medio
2105020203;Alto
21050203;Recalcitrantes
2105020301;Bajo
2105020302;Medio
2105020303;Alto
210503;4GC
21050301;Ortodoxas
2105030101;Bajo
2105030102;Medio
2105030103;Alto
21050302;Intermedia
2105030201;Bajo
2105030202;Medio
2105030203;Alto
21050303;Recalcitrantes
2105030301;Bajo
2105030302;Medio
2105030303;Alto
2106;Solanum pimpinellifolium
210600;Cava Desconocida
21060001;Ortodoxas
2106000101;Bajo
2106000102;Medio
2106000103;Alto
21060002;Intermedia
2106000201;Bajo
2106000202;Medio
2106000203;Alto
21060003;Recalcitrantes
2106000301;Bajo
2106000302;Medio
2106000303;Alto
210601;M20GC
21060101;Ortodoxas
2106010101;Bajo
2106010102;Medio
2106010103;Alto
21060102;Intermedia
2106010201;Bajo
2106010202;Medio
2106010203;Alto
21060103;Recalcitrantes
2106010301;Bajo
2106010302;Medio
2106010303;Alto
210602;M10GC
21060201;Ortodoxas
2106020101;Bajo
2106020102;Medio
2106020103;Alto
21060202;Intermedia
2106020201;Bajo
2106020202;Medio
2106020203;Alto
21060203;Recalcitrantes
2106020301;Bajo
2106020302;Medio
2106020303;Alto
210603;4GC
21060301;Ortodoxas
2106030101;Bajo
2106030102;Medio
2106030103;Alto
21060302;Intermedia
2106030201;Bajo
2106030202;Medio
2106030203;Alto
21060303;Recalcitrantes
2106030301;Bajo
2106030302;Medio
2106030303;Alto
2107;Solanum sp.
210700;Cava Desconocida
21070001;Ortodoxas
2107000101;Bajo
2107000102;Medio
2107000103;Alto
21070002;Intermedia
2107000201;Bajo
2107000202;Medio
2107000203;Alto
21070003;Recalcitrantes
2107000301;Bajo
2107000302;Medio
2107000303;Alto
210701;M20GC
21070101;Ortodoxas
2107010101;Bajo
2107010102;Medio
2107010103;Alto
21070102;Intermedia
2107010201;Bajo
2107010202;Medio
2107010203;Alto
21070103;Recalcitrantes
2107010301;Bajo
2107010302;Medio
2107010303;Alto
210702;M10GC
21070201;Ortodoxas
2107020101;Bajo
2107020102;Medio
2107020103;Alto
21070202;Intermedia
2107020201;Bajo
2107020202;Medio
2107020203;Alto
21070203;Recalcitrantes
2107020301;Bajo
2107020302;Medio
2107020303;Alto
210703;4GC
21070301;Ortodoxas
2107030101;Bajo
2107030102;Medio
2107030103;Alto
21070302;Intermedia
2107030201;Bajo
2107030202;Medio
2107030203;Alto
21070303;Recalcitrantes
2107030301;Bajo
2107030302;Medio
2107030303;Alto
2108;Solanum subsect. lycopersicon hybr.
210800;Cava Desconocida
21080001;Ortodoxas
2108000101;Bajo
2108000102;Medio
2108000103;Alto
21080002;Intermedia
2108000201;Bajo
2108000202;Medio
2108000203;Alto
21080003;Recalcitrantes
2108000301;Bajo
2108000302;Medio
2108000303;Alto
210801;M20GC
21080101;Ortodoxas
2108010101;Bajo
2108010102;Medio
2108010103;Alto
21080102;Intermedia
2108010201;Bajo
2108010202;Medio
2108010203;Alto
21080103;Recalcitrantes
2108010301;Bajo
2108010302;Medio
2108010303;Alto
210802;M10GC
21080201;Ortodoxas
2108020101;Bajo
2108020102;Medio
2108020103;Alto
21080202;Intermedia
2108020201;Bajo
2108020202;Medio
2108020203;Alto
21080203;Recalcitrantes
2108020301;Bajo
2108020302;Medio
2108020303;Alto
210803;4GC
21080301;Ortodoxas
2108030101;Bajo
2108030102;Medio
2108030103;Alto
21080302;Intermedia
2108030201;Bajo
2108030202;Medio
2108030203;Alto
21080303;Recalcitrantes
2108030301;Bajo
2108030302;Medio
2108030303;Alto
2109;Solanum lycopersicum var. cerasiforme
210900;Cava Desconocida
21090001;Ortodoxas
2109000101;Bajo
2109000102;Medio
2109000103;Alto
21090002;Intermedia
2109000201;Bajo
2109000202;Medio
2109000203;Alto
21090003;Recalcitrantes
2109000301;Bajo
2109000302;Medio
2109000303;Alto
210901;M20GC
21090101;Ortodoxas
2109010101;Bajo
2109010102;Medio
2109010103;Alto
21090102;Intermedia
2109010201;Bajo
2109010202;Medio
2109010203;Alto
21090103;Recalcitrantes
2109010301;Bajo
2109010302;Medio
2109010303;Alto
210902;M10GC
21090201;Ortodoxas
2109020101;Bajo
2109020102;Medio
2109020103;Alto
21090202;Intermedia
2109020201;Bajo
2109020202;Medio
2109020203;Alto
21090203;Recalcitrantes
2109020301;Bajo
2109020302;Medio
2109020303;Alto
210903;4GC
21090301;Ortodoxas
2109030101;Bajo
2109030102;Medio
2109030103;Alto
21090302;Intermedia
2109030201;Bajo
2109030202;Medio
2109030203;Alto
21090303;Recalcitrantes
2109030301;Bajo
2109030302;Medio
2109030303;Alto
12;Berenjena
1201;Solanum melongena
120100;Cava Desconocida
12010001;Ortodoxas
1201000101;Bajo
1201000102;Medio
1201000103;Alto
12010002;Intermedia
1201000201;Bajo
1201000202;Medio
1201000203;Alto
12010003;Recalcitrantes
1201000301;Bajo
1201000302;Medio
1201000303;Alto
120101;M20GC
12010101;Ortodoxas
1201010101;Bajo
1201010102;Medio
1201010103;Alto
12010102;Intermedia
1201010201;Bajo
1201010202;Medio
1201010203;Alto
12010103;Recalcitrantes
1201010301;Bajo
1201010302;Medio
1201010303;Alto
120102;M10GC
12010201;Ortodoxas
1201020101;Bajo
1201020102;Medio
1201020103;Alto
12010202;Intermedia
1201020201;Bajo
1201020202;Medio
1201020203;Alto
12010203;Recalcitrantes
1201020301;Bajo
1201020302;Medio
1201020303;Alto
120103;4GC
12010301;Ortodoxas
1201030101;Bajo
1201030102;Medio
1201030103;Alto
12010302;Intermedia
1201030201;Bajo
1201030202;Medio
1201030203;Alto
12010303;Recalcitrantes
1201030301;Bajo
1201030302;Medio
1201030303;Alto
19;Sorgo
1901;Sorghum bicolor
190100;Cava Desconocida
19010001;Ortodoxas
1901000101;Bajo
1901000102;Medio
1901000103;Alto
19010002;Intermedia
1901000201;Bajo
1901000202;Medio
1901000203;Alto
19010003;Recalcitrantes
1901000301;Bajo
1901000302;Medio
1901000303;Alto
190101;M20GC
19010101;Ortodoxas
1901010101;Bajo
1901010102;Medio
1901010103;Alto
19010102;Intermedia
1901010201;Bajo
1901010202;Medio
1901010203;Alto
19010103;Recalcitrantes
1901010301;Bajo
1901010302;Medio
1901010303;Alto
190102;M10GC
19010201;Ortodoxas
1901020101;Bajo
1901020102;Medio
1901020103;Alto
19010202;Intermedia
1901020201;Bajo
1901020202;Medio
1901020203;Alto
19010203;Recalcitrantes
1901020301;Bajo
1901020302;Medio
1901020303;Alto
190103;4GC
19010301;Ortodoxas
1901030101;Bajo
1901030102;Medio
1901030103;Alto
19010302;Intermedia
1901030201;Bajo
1901030202;Medio
1901030203;Alto
19010303;Recalcitrantes
1901030301;Bajo
1901030302;Medio
1901030303;Alto
15;Maiz 
1501;Zea mays
150100;Cava Desconocida
15010001;Ortodoxas
1501000101;Bajo
1501000102;Medio
1501000103;Alto
15010002;Intermedia
1501000201;Bajo
1501000202;Medio
1501000203;Alto
15010003;Recalcitrantes
1501000301;Bajo
1501000302;Medio
1501000303;Alto
150101;M20GC
15010101;Ortodoxas
1501010101;Bajo
1501010102;Medio
1501010103;Alto
15010102;Intermedia
1501010201;Bajo
1501010202;Medio
1501010203;Alto
15010103;Recalcitrantes
1501010301;Bajo
1501010302;Medio
1501010303;Alto
150102;M10GC
15010201;Ortodoxas
1501020101;Bajo
1501020102;Medio
1501020103;Alto
15010202;Intermedia
1501020201;Bajo
1501020202;Medio
1501020203;Alto
15010203;Recalcitrantes
1501020301;Bajo
1501020302;Medio
1501020303;Alto
150103;4GC
15010301;Ortodoxas
1501030101;Bajo
1501030102;Medio
1501030103;Alto
15010302;Intermedia
1501030201;Bajo
1501030202;Medio
1501030203;Alto
15010303;Recalcitrantes
1501030301;Bajo
1501030302;Medio
1501030303;Alto
